https://www.bitget.com/api-doc/contract/market/Get-History-Candle-Data
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
0,0,bitgetBTCUSDT,61022.2,61047.8,60885.6,60952.3,167010608.7469,2740.016,0
0,0,bitgetBTCUSDT,60819.7,61111,60819.7,61022.2,379728785.6304,6225.574,0
0,0,bitgetBTCUSDT,60735.2,60840.5,60713.4,60819.7,65422038.8657,1076.451,0
0,0,bitgetBTCUSDT,60748,60769.5,60700.8,60735.2,54675830.2032,900.198,0
0,0,bitgetBTCUSDT,60734.6,60775.8,60680,60748,83138368.402,1369.222,0
0,0,bitgetBTCUSDT,60744.4,60794,60684.2,60734.6,65969667.8404,1086.075,0
0,0,bitgetBTCUSDT,60879.4,60941.6,60676.5,60744.4,112390299.8966,1848.686,0
0,0,bitgetBTCUSDT,60727.5,60982.9,60719.5,60879.4,308788487.3898,5073.943,0
0,0,bitgetBTCUSDT,60414.4,60788,60379.5,60727.5,541641283.7504,8937.822,0
0,0,bitgetBTCUSDT,60359.5,60441.3,60350,60414.4,85245345.7951,1411.29,0
0,0,bitgetBTCUSDT,60350.1,60409.2,60271.5,60359.5,81382562.65,1348.686,0
0,0,bitgetBTCUSDT,60232.6,60394.8,60122.9,60350.1,120527594.9705,1999.447,0
0,0,bitgetBTCUSDT,60114.4,60351.4,60033.1,60232.6,238228898.7662,3955.616,0
0,0,bitgetBTCUSDT,60806.2,60820,60071,60114.4,456748232.8074,7565.992,0
0,0,bitgetBTCUSDT,60804.1,60852.4,60630.5,60806.2,113458573.9576,1867.899,0
0,0,bitgetBTCUSDT,60900,61050,60696,60804.1,245201021.0373,4028.499,0
0,0,bitgetBTCUSDT,61024.5,61087.3,60615,60900,389817492.4086,6408.624,0
0,0,bitgetBTCUSDT,60894.1,61163.8,60707.7,61024.5,380122178.8775,6239.032,0
0,0,bitgetBTCUSDT,61264.4,61473.1,60764,60894.1,746969626.7426,12230.675,0
0,0,bitgetBTCUSDT,61358.4,61795.4,61202.9,61264.4,518093926.4699,8427.339,0
0,0,bitgetBTCUSDT,61647.2,61843.1,61230,61358.4,468278842.3273,7607.181,0
0,0,bitgetBTCUSDT,61505,61755.8,61436,61647.2,201578958.6778,3271.218,0
0,0,bitgetBTCUSDT,61514.5,61563.7,61411.4,61505,118786478.3901,1931.679,0
0,0,bitgetBTCUSDT,61440,61560,61332.9,61514.5,162660095.096,2646.403,0
0,0,bitgetBTCUSDT,61308.7,61442,61187.3,61440,236708469.9775,3860.112,0
0,0,bitgetBTCUSDT,61579.1,61580,61191.7,61308.7,324038852.729,5283.087,0
0,0,bitgetBTCUSDT,61570.1,61634.3,61480,61579.1,94117082.4899,1529.28,0
0,0,bitgetBTCUSDT,61698,61703.3,61462.8,61570.1,191382032.14,3109.127,0
0,0,bitgetBTCUSDT,61786,61790.5,61500,61698,191357778.9878,3106.108,0
0,0,bitgetBTCUSDT,61682.5,61874.1,61608.3,61786,124748143.8767,2019.349,0
0,0,bitgetBTCUSDT,62048,62097.5,61536.3,61682.5,310151286.151,5021.853,0
0,0,bitgetBTCUSDT,61521.1,62198.1,61455.7,62048,512953268.3687,8283.151,0
0,0,bitgetBTCUSDT,61661,61684.3,61446.6,61521.1,167603221.7809,2724.16,0
0,0,bitgetBTCUSDT,61615.9,61680.5,61572.4,61661,103264607.3113,1675.832,0
0,0,bitgetBTCUSDT,61514.4,61645.6,61502.3,61615.9,82788794.1399,1344.302,0
0,0,bitgetBTCUSDT,61461.4,61586.4,61440.5,61514.4,62030396.5733,1008.244,0
0,0,bitgetBTCUSDT,61428.1,61548.9,61331.5,61461.4,128664063.8737,2093.879,0
0,0,bitgetBTCUSDT,61846.5,61854.9,61388,61428.1,228568448.1255,3710.558,0
0,0,bitgetBTCUSDT,61798.9,61879.9,61699.3,61846.5,105107995.0762,1701.461,0
0,0,bitgetBTCUSDT,61680.3,61981.3,61643.9,61798.9,225112754.414,3639.555,0
0,0,bitgetBTCUSDT,61554.9,61802.3,61503.8,61680.3,258876993.7311,4198.46,0
0,0,bitgetBTCUSDT,61700,61824.1,61492.3,61554.9,383677324.8929,6223.04,0
0,0,bitgetBTCUSDT,61965.7,62350,61668.8,61700,934423599.1875,15051.196,0
0,0,bitgetBTCUSDT,61325.7,61974.3,61300.8,61965.7,766395326.7895,12428.267,0
0,0,bitgetBTCUSDT,61167.5,61638.2,61130,61325.7,604376467.2356,9858.202,0
0,0,bitgetBTCUSDT,61110,61297.3,61090.1,61167.5,226832319.914,3707.604,0
0,0,bitgetBTCUSDT,61255.5,61434.3,61110,61110,574728743.7289,9386.384,0
0,0,bitgetBTCUSDT,60820,61330.7,60791.9,61255.5,501664398.0706,8212.851,0
0,0,bitgetBTCUSDT,60775.4,60837.7,60713,60820,261700716.8639,4305.959,0
0,0,bitgetBTCUSDT,60720,60874,60684.9,60775.4,258278564.2824,4249.128,0
0,0,bitgetBTCUSDT,60770.5,60828.4,60600.2,60720,415243727.7989,6840.295,0
0,0,bitgetBTCUSDT,61095.1,61109.5,60767,60770.5,353089831.2604,5796.492,0
0,0,bitgetBTCUSDT,61000.2,61172.2,60990,61095.1,79922291.6717,1308.223,0
0,0,bitgetBTCUSDT,60999.9,61284.1,60913.3,61000.2,171480271.3875,2806.334,0
0,0,bitgetBTCUSDT,61031.8,61070.5,60823,60999.9,111149839.9666,1824.334,0
0,0,bitgetBTCUSDT,60957,61122.1,60854.2,61031.8,126657606.8471,2075.673,0
0,0,bitgetBTCUSDT,60831.8,61031.7,60733,60957,140461172.135,2307.012,0
0,0,bitgetBTCUSDT,60898.4,60941.5,60761.5,60831.8,79652647.0228,1309.159,0
0,0,bitgetBTCUSDT,61040.5,61040.5,60751.3,60898.4,234383607.0347,3846.767,0
0,0,bitgetBTCUSDT,60953.6,61048.3,60900,61040.5,173037355.4423,2836.937,0
0,0,bitgetBTCUSDT,60970.6,61105,60687.2,60953.6,302404995.2879,4969.257,0
0,0,bitgetBTCUSDT,60883,61132.5,60687.5,60970.6,444632047.7316,7304.92,0
0,0,bitgetBTCUSDT,61201.7,61201.8,60878.1,60883,332871508.1343,5456.211,0
0,0,bitgetBTCUSDT,61232.1,61329,60822.3,61201.7,618333058.2995,10132.445,0
0,0,bitgetBTCUSDT,61423.6,61515.5,61119.3,61232.1,218932961.9329,3569.45,0
0,0,bitgetBTCUSDT,61685.4,61725.4,61148.3,61423.6,535206991.6442,8727.102,0
0,0,bitgetBTCUSDT,61714.7,61932.4,61511.2,61685.4,517520962.0697,8381.957,0
0,0,bitgetBTCUSDT,61387.9,61797.4,61345.4,61714.7,455559057.9535,7393.926,0
0,0,bitgetBTCUSDT,61411.6,61540,61297,61387.9,188393152.2897,3067.602,0
0,0,bitgetBTCUSDT,61239.1,61545.3,61235.2,61411.6,278706082.9513,4540.405,0
0,0,bitgetBTCUSDT,61344.3,61391.1,61131.1,61239.1,346225965.0231,5652.787,0
0,0,bitgetBTCUSDT,61442.7,61490,61279.8,61344.3,290630658.8423,4734.114,0
0,0,bitgetBTCUSDT,61689.6,61725.6,61329,61442.7,271384914.9807,4414.981,0
0,0,bitgetBTCUSDT,61550.1,61767.5,61490.1,61689.6,231187005.0062,3750.782,0
0,0,bitgetBTCUSDT,61516.7,61647.5,61480.8,61550.1,213192165.6814,3463.603,0
0,0,bitgetBTCUSDT,61669.5,61758.9,61516.7,61516.7,191249266.4231,3104.141,0
0,0,bitgetBTCUSDT,61899.9,61953.4,61665.5,61669.5,206191813.5119,3338.747,0
0,0,bitgetBTCUSDT,61997.4,62038.1,61808.8,61899.9,187155211.9152,3021.828,0
0,0,bitgetBTCUSDT,62044.5,62439.5,61958.8,61997.4,466196261.7456,7495.938,0
0,0,bitgetBTCUSDT,61723.7,62146.4,61678.8,62044.5,189379593.5243,3057.684,0
0,0,bitgetBTCUSDT,61769.7,61815.1,61586.5,61723.7,111820392.6565,1812.106,0
0,0,bitgetBTCUSDT,61870,61907.3,61620.4,61769.7,137477949.9228,2226.939,0
0,0,bitgetBTCUSDT,61875,62120,61829.6,61870,103803196.9977,1674.26,0
0,0,bitgetBTCUSDT,61878.9,61995.8,61790.1,61875,49109947.8076,793.881,0
0,0,bitgetBTCUSDT,61952.7,62044.2,61840.2,61878.9,123927834.6264,2000.65,0
0,0,bitgetBTCUSDT,62111.4,62374.1,61770.6,61952.7,299010542.3301,4822.019,0
0,0,bitgetBTCUSDT,61350,62203.7,61093.7,62111.4,756551411.4787,12262.605,0
0,0,bitgetBTCUSDT,61359.7,61739,61282.5,61350,178867044.4401,2907.557,0
0,0,bitgetBTCUSDT,61753.9,61890,61330,61359.7,266999084.3113,4336.633,0
0,0,bitgetBTCUSDT,61707.1,61900.9,61263,61753.9,611909855.0027,9929.467,0
